id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,feature drift,37,22,17,41,74,hold,baseline,monotonic-signal
g002,window width,84,20,13,39,182,ship,edge,drag-penalty
g003,metric stability,67,56,13,39,220,ship,recovery,confidence-floor
g004,explainability,62,77,35,90,193,ship,negative,lane-boundary
g005,feature drift,63,55,27,77,178,ship,baseline,monotonic-signal
g006,window width,67,46,45,32,33,hold,edge,drag-penalty
g007,metric stability,73,9,35,57,46,hold,recovery,confidence-floor
g008,explainability,35,63,31,31,72,hold,negative,lane-boundary
g009,feature drift,108,23,31,23,130,watch,baseline,monotonic-signal
g010,window width,60,75,11,23,238,ship,edge,drag-penalty
g011,metric stability,39,69,45,28,19,hold,recovery,confidence-floor
g012,explainability,32,33,42,78,-2,hold,negative,lane-boundary
g013,feature drift,76,53,29,21,134,watch,baseline,monotonic-signal
g014,window width,102,65,16,40,294,ship,edge,drag-penalty
g015,metric stability,74,39,11,54,225,ship,recovery,confidence-floor
g016,explainability,108,63,10,66,358,ship,negative,lane-boundary
g017,feature drift,40,43,11,76,187,ship,baseline,monotonic-signal
g018,window width,98,70,13,86,357,ship,edge,drag-penalty
g019,metric stability,86,51,37,52,141,watch,recovery,confidence-floor
g020,explainability,40,44,29,40,63,hold,negative,lane-boundary
g021,feature drift,64,8,6,38,152,watch,baseline,monotonic-signal
g022,window width,80,63,38,38,134,watch,edge,drag-penalty
g023,metric stability,47,23,13,89,164,watch,recovery,confidence-floor
g024,explainability,34,40,44,76,4,hold,negative,lane-boundary
g025,feature drift,31,47,40,31,-13,hold,baseline,monotonic-signal
g026,window width,33,22,40,56,-34,hold,edge,drag-penalty
g027,metric stability,82,47,20,30,188,ship,recovery,confidence-floor
g028,explainability,110,62,12,22,306,ship,negative,lane-boundary
g029,feature drift,39,37,30,22,24,hold,baseline,monotonic-signal
g030,window width,95,27,20,27,171,watch,edge,drag-penalty
g031,metric stability,39,25,16,77,125,watch,recovery,confidence-floor
g032,explainability,78,61,16,20,218,ship,negative,lane-boundary
g033,feature drift,37,12,38,39,-53,hold,baseline,monotonic-signal
g034,window width,108,60,30,53,239,ship,edge,drag-penalty
g035,metric stability,103,51,27,65,238,ship,recovery,confidence-floor
g036,explainability,104,14,14,75,241,ship,negative,lane-boundary
g037,feature drift,108,68,43,85,222,ship,baseline,monotonic-signal
g038,window width,114,28,38,51,145,watch,edge,drag-penalty
g039,metric stability,76,10,37,39,26,hold,recovery,confidence-floor
g040,explainability,61,74,38,37,117,hold,negative,lane-boundary
g041,feature drift,101,38,40,37,115,hold,baseline,monotonic-signal
g042,window width,80,58,22,88,254,ship,edge,drag-penalty
g043,metric stability,73,70,14,75,291,ship,recovery,confidence-floor
g044,explainability,117,44,33,30,187,ship,negative,lane-boundary
g045,feature drift,55,68,23,55,186,ship,baseline,monotonic-signal
g046,window width,115,48,40,29,155,watch,edge,drag-penalty
g047,metric stability,61,75,29,21,148,watch,recovery,confidence-floor
g048,explainability,81,56,25,21,170,watch,negative,lane-boundary
g049,feature drift,51,49,25,26,101,hold,baseline,monotonic-signal
g050,window width,39,13,5,76,155,watch,edge,drag-penalty
g051,metric stability,81,68,39,105,208,ship,recovery,confidence-floor
g052,explainability,105,28,15,38,229,ship,negative,lane-boundary
g053,feature drift,33,45,5,52,183,ship,baseline,monotonic-signal
g054,window width,88,52,43,64,129,watch,edge,drag-penalty
g055,metric stability,75,27,43,74,63,hold,recovery,confidence-floor
g056,explainability,72,52,23,84,217,ship,negative,lane-boundary
g057,feature drift,74,67,15,50,257,ship,baseline,monotonic-signal
g058,window width,35,42,12,38,132,watch,edge,drag-penalty
g059,metric stability,63,32,41,36,21,hold,recovery,confidence-floor
g060,explainability,80,30,28,36,116,hold,negative,lane-boundary
g061,feature drift,48,66,23,87,200,ship,baseline,monotonic-signal
g062,window width,80,17,22,74,158,watch,edge,drag-penalty
g063,metric stability,31,65,23,29,106,hold,recovery,confidence-floor
g064,explainability,78,56,25,54,197,ship,negative,lane-boundary
g065,feature drift,61,19,7,28,153,watch,baseline,monotonic-signal
g066,window width,56,73,41,20,73,hold,edge,drag-penalty
g067,metric stability,57,33,18,20,110,hold,recovery,confidence-floor
g068,explainability,61,15,8,25,137,watch,negative,lane-boundary
g069,feature drift,67,9,25,75,102,hold,baseline,monotonic-signal
g070,window width,117,43,14,104,354,ship,edge,drag-penalty
g071,metric stability,102,63,10,37,317,ship,recovery,confidence-floor
g072,explainability,54,75,10,51,259,ship,negative,lane-boundary
g073,feature drift,33,49,32,63,67,hold,baseline,monotonic-signal
g074,window width,114,73,24,73,327,ship,edge,drag-penalty
g075,metric stability,70,53,42,83,119,hold,recovery,confidence-floor
g076,explainability,96,10,32,49,101,hold,negative,lane-boundary
g077,feature drift,68,61,28,37,155,watch,baseline,monotonic-signal
g078,window width,102,54,28,35,207,ship,edge,drag-penalty
g079,metric stability,34,18,8,35,99,hold,recovery,confidence-floor
g080,explainability,92,73,42,86,206,ship,negative,lane-boundary
g081,feature drift,80,33,39,73,104,hold,baseline,monotonic-signal
g082,window width,34,50,26,28,66,hold,edge,drag-penalty
g083,metric stability,58,57,13,53,218,ship,recovery,confidence-floor
g084,explainability,74,32,8,27,199,ship,negative,lane-boundary
g085,feature drift,41,57,7,105,266,ship,baseline,monotonic-signal
g086,window width,116,72,8,105,441,ship,edge,drag-penalty
g087,metric stability,113,47,10,24,294,ship,recovery,confidence-floor
g088,explainability,115,37,34,74,208,ship,negative,lane-boundary
g089,feature drift,76,35,26,103,195,ship,baseline,monotonic-signal
g090,window width,104,71,45,36,161,watch,edge,drag-penalty
g091,metric stability,33,22,35,50,-15,hold,recovery,confidence-floor
g092,explainability,89,70,10,62,330,ship,negative,lane-boundary
g093,feature drift,33,61,41,72,55,hold,baseline,monotonic-signal
g094,window width,72,24,37,82,89,hold,edge,drag-penalty
g095,metric stability,31,8,37,48,-59,hold,recovery,confidence-floor
g096,explainability,102,38,17,36,231,ship,negative,lane-boundary
